fec_id,name,state,district,party,office,incumbent_challenge,candidate_status,bioguide_id,ballotpedia_id,govtrack_id,twitter_name,partisan_score_twitter,partisan_score_nominate,partisan_score_govtrack
H0OR05104,"COURSER, AMY RYAN",OR,6,REPUBLICAN PARTY,House,Open seat,P,NA,Amy_Ryan_Courser,NA,bbgoddess13,0.8152555673118349,NA,NA
H2CT02112,"COURTNEY, JOSEPH",CT,2,DEMOCRATIC PARTY,House,Incumbent,C,C001069,Joe_Courtney,412193,repjoecourtney,0.9008788713190875,0.343,0.5129918177594956
H2CT02112,"COURTNEY, JOSEPH",CT,2,DEMOCRATIC PARTY,House,Incumbent,C,C001069,Joe_Courtney,412193,joecourtneyct,0.9008788713190875,0.343,0.5129918177594956
H2TX38015,"COVARRUBIAS, PHIL",TX,38,REPUBLICAN PARTY,House,Open seat,N,NA,Philip_Covarrubias,NA,philipacovarru2,NA,NA,NA
H2CA31141,"COVELL, CAROLYN ELIZABETH MRS",CA,31,REPUBLICAN PARTY,House,Challenger,C,NA,NA,NA,NA,NA,NA,NA
H2NC04192,"COWDEN, ANTHONY 'TONY'",NC,3,REPUBLICAN PARTY,House,Open seat,P,NA,Tony_Cowden,NA,NA,NA,NA,NA
H8GA13027,"COWEN, MARTIN LINDSEY MR. III",GA,13,LIBERTARIAN PARTY,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA
H8CA39190,"COX, STEVE",CA,39,INDEPENDENT,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA
H8CA10167,"COX, TERRENCE JOHN (TJ)",CA,21,DEMOCRATIC PARTY,House,Challenger,P,C001124,NA,412755,NA,NA,NA,0.40878025817563124
H2VA04185,"COX-WARDRICK, ELLIOTT DWIGHT",VA,4,INDEPENDENT,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA
H2NH02245,"COZZENS, JEFF",NH,2,REPUBLICAN PARTY,House,Challenger,C,NA,NA,NA,NA,NA,NA,NA
H2FL13212,"CRAFT, FRANK S",FL,13,LIBERTARIAN PARTY,House,Open seat,P,NA,Frank_Craft,NA,frank_craft,NA,NA,NA
H6MN02131,"CRAIG, ANGELA DAWN",MN,2,DEMOCRATIC PARTY,House,Incumbent,N,C001119,Angie_Craig,412789,angiecraigmn,0.9263709081681133,0.276,0.3033382208013763
H6MN02131,"CRAIG, ANGELA DAWN",MN,2,DEMOCRATIC PARTY,House,Incumbent,N,C001119,Angie_Craig,412789,repangiecraig,0.9263709081681133,0.276,0.3033382208013763
H2GA03179,"CRAIG, JARED",GA,3,REPUBLICAN PARTY,House,Challenger,C,NA,Jared_Craig,NA,craigussenate,NA,NA,NA
H4MO07107,"CRAIG, KEVIN",MO,7,LIBERTARIAN PARTY,House,Open seat,N,NA,Kevin_Craig_(Missouri),NA,NA,NA,NA,NA
H4LA06047,"CRAIG, RUFUS H JR",LA,6,LIBERTARIAN PARTY,House,Challenger,N,NA,Rufus_Craig,NA,NA,NA,NA,NA
H2LA06058,"CRAIG, RUFUS HOLT",LA,6,LIBERTARIAN PARTY,House,Challenger,N,NA,Rufus_Craig,NA,NA,NA,NA,NA
H2TN09208,"CRAIN, MARK BREWER",TN,9,INDEPENDENT,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA
H2AZ01354,"CRANE, ELI",AZ,2,REPUBLICAN PARTY,House,Incumbent,C,C001132,Eli_Crane,456879,elicraneaz,0.9383891046365544,0.705,0.010369941285373052
H2AZ01354,"CRANE, ELI",AZ,2,REPUBLICAN PARTY,House,Incumbent,C,C001132,Eli_Crane,456879,elicrane_ceo,0.9383891046365544,0.705,0.010369941285373052
H8KY03187,"CRAVEN , MIKE",KY,3,REPUBLICAN PARTY,House,Open seat,C,NA,Mike_Craven,NA,NA,NA,NA,NA
H2KY06217,"CRAVENS, MAURICE RANDALL II",KY,6,DEMOCRATIC PARTY,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA
H0AR01083,"CRAWFORD, ERIC ALAN RICK",AR,1,REPUBLICAN PARTY,House,Incumbent,C,C001087,Rick_Crawford_(Arkansas),412400,crawford4cong,0.9372613456210892,0.444,0.5561725478318218
H0AR01083,"CRAWFORD, ERIC ALAN RICK",AR,1,REPUBLICAN PARTY,House,Incumbent,C,C001087,Rick_Crawford_(Arkansas),412400,reprickcrawford,0.9372613456210892,0.444,0.5561725478318218
H8TX02166,"CRENSHAW, DANIEL",TX,2,REPUBLICAN PARTY,House,Incumbent,C,C001120,Daniel_Crenshaw,412820,repdancrenshaw,0.9171850993595678,0.429,0.523570375081835
H8TX02166,"CRENSHAW, DANIEL",TX,2,REPUBLICAN PARTY,House,Incumbent,C,C001120,Daniel_Crenshaw,412820,dancrenshawtx,0.9171850993595678,0.429,0.523570375081835
H2NJ04207,"CRISPI, MICHAEL",NJ,4,REPUBLICAN PARTY,House,Challenger,P,NA,Mike_Crispi,NA,mikecrispinj,NA,NA,NA
H6FL13205,"CRIST, CHARLIE JOSEPH",FL,13,DEMOCRATIC PARTY,House,Incumbent,C,C001111,NA,412697,NA,NA,NA,0.4379221687991315
H2TX30178,"CROCKETT, JASMINE",TX,30,DEMOCRATIC PARTY,House,Incumbent,C,C001130,Jasmine_Crockett,456944,repjasmine,0.8589405920912515,0.723,0.46144996752697265
H2TX30178,"CROCKETT, JASMINE",TX,30,DEMOCRATIC PARTY,House,Incumbent,C,C001130,Jasmine_Crockett,456944,jasmineforus,0.8589405920912515,0.723,0.46144996752697265
H2MD03192,"CROOM, GEORGE",MD,2,DEMOCRATIC PARTY,House,Challenger,P,NA,George_Croom,NA,georgecroom,0.06892794461859975,NA,NA
H2FL05226,"CROOMS, CONNELL AUBREY",FL,5,DEMOCRATIC PARTY,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA
H2AK01109,"CROPLEY, TYLER",AK,0,NONE,House,Open seat,N,NA,NA,NA,NA,NA,NA,NA
H2TX38080,"CROSS, ALEX",TX,38,REPUBLICAN PARTY,House,Open seat,N,NA,Alex_Cross,NA,NA,NA,NA,NA
H8CO06229,"CROW, JASON",CO,6,DEMOCRATIC PARTY,House,Incumbent,C,C001121,Jason_Crow,412762,jasoncrowco,0.9460094117030841,0.288,0.370946511470469
H8CO06229,"CROW, JASON",CO,6,DEMOCRATIC PARTY,House,Incumbent,C,C001121,Jason_Crow,412762,repjasoncrow,0.9460094117030841,0.288,0.370946511470469
H0OR02168,"CRUMPACKER, JIMMY",OR,5,REPUBLICAN PARTY,House,Challenger,P,NA,Jimmy_Crumpacker,NA,votecrumpacker,NA,NA,NA
H2IL05225,"CRUZ, JERICO MATIAS",IL,5,INDEPENDENT,House,Challenger,P,NA,Jerico_Matias_Cruz,NA,cruzforuscong,NA,NA,NA
H2IL03147,"CRUZ, ROBERT 'ROB'",IL,6,REPUBLICAN PARTY,House,Challenger,C,NA,Rob_Cruz,NA,cruzforil,0.919789254370746,NA,NA
H0MD05274,"CUBERO, BRYAN DUVAL",MD,5,REPUBLICAN PARTY,House,Challenger,N,NA,Bryan_Duval_Cubero,NA,NA,NA,NA,NA
H2NY14094,"CUELLAR, DESI",NY,14,REPUBLICAN PARTY,House,Challenger,P,NA,NA,NA,NA,NA,NA,NA
H2TX23082,"CUELLAR, HENRY R.",TX,28,DEMOCRATIC PARTY,House,Incumbent,C,C001063,Henry_Cuellar,400657,repcuellar,0.19871148739633482,0.228,0.08326909611935063
H2TX23082,"CUELLAR, HENRY R.",TX,28,DEMOCRATIC PARTY,House,Incumbent,C,C001063,Henry_Cuellar,400657,cuellarcampaign,0.19871148739633482,0.228,0.08326909611935063
H2NJ04231,"CULLEN, JASON CULLEN",NJ,4,LIBERTARIAN PARTY,House,Challenger,N,NA,Jason_Cullen,NA,cullen4congress,NA,NA,NA
H2NJ25012,"CULLENS, STEPHENE MR",NJ,25,INDEPENDENT CONSERVATIVE DEMOCRATIC,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA
H2WA04173,"CULP, LOREN",WA,4,REPUBLICAN PARTY,House,Challenger,C,NA,Loren_Culp,NA,lorenculp,0.9563962745010386,NA,NA
H2IL02206,"CULTRA, SHANE",IL,2,REPUBLICAN PARTY,House,Challenger,N,NA,Shane_Cultra,NA,NA,NA,NA,NA
H0UT03235,"CUMMINGS, DANIEL CLYDE",UT,3,CONSTITUTION PARTY,House,Challenger,N,NA,Daniel_Clyde_Cummings,NA,NA,NA,NA,NA
H2GA14119,"CUNNINGHAM, ERIC B",GA,14,REPUBLICAN PARTY,House,Challenger,P,NA,Eric_Cunningham_(Georgia),NA,ericbcunningham,NA,NA,NA
H2CT12012,"CUNNINGHAM, GEORGE MR",CT,12,INDEPENDENT CONSERVATIVE DEMOCRATIC,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA
H0TX26170,"CUNNINGHAM, WILLIAM ROBERT MR. JR.",TX,26,INDEPENDENT,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA
H0FL13190,"CURNOW, JACOB",FL,13,WRITE-IN,House,Open seat,N,NA,Jacob_Curnow,NA,realjacobcurnow,NA,NA,NA
H2GA10182,"CURRY, DAVID",GA,10,REPUBLICAN PARTY,House,Open seat,C,NA,David_Curry,NA,davidcurryga,0.9430169810342488,NA,NA
H2CA12190,"CURRY, ERIC",CA,12,DEMOCRATIC PARTY,House,Challenger,P,NA,NA,NA,NA,NA,NA,NA
H2OH52015,"CURRY, MACDUFF MR",OH,52,INDEPENDENT CONSERVATIVE DEMOCRATIC,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA
H2MD04331,"CURTIS, JAMES JR",MD,4,DEMOCRATIC PARTY,House,Open seat,N,NA,James_Curtis,NA,curtis4change,NA,NA,NA
H8UT03238,"CURTIS, JOHN",UT,3,REPUBLICAN PARTY,House,Incumbent,C,C001114,John_Curtis_(Utah),412740,repjohncurtis,0.1284590935394454,0.476,0.14305003438355568
H8UT03238,"CURTIS, JOHN",UT,3,REPUBLICAN PARTY,House,Incumbent,C,C001114,John_Curtis_(Utah),412740,curtisut,0.1284590935394454,0.476,0.14305003438355568
H2NJ05303,"D'AGOSTINO, NICHOLAS A. MR.",NJ,5,REPUBLICAN PARTY,House,Challenger,C,NA,NA,NA,NA,NA,NA,NA
H0NY03075,"D'ARRIGO, MELANIE",NY,3,DEMOCRATIC PARTY,House,Open seat,P,NA,NA,NA,NA,NA,NA,NA
H0MO06115,"DADY, JOHN",MO,6,REPUBLICAN PARTY,House,Challenger,N,NA,John_Dady,NA,dady6th,NA,NA,NA
H2MI07149,"DAILEY, LEAH R.",MI,7,LIBERTARIAN PARTY,House,Challenger,N,NA,Leah_Dailey,NA,NA,NA,NA,NA
H2CA45141,"DALE, TERRY",CA,45,REPUBLICAN PARTY,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA
H2UT03272,"DALLIN, JARED",UT,3,REPUBLICAN PARTY,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA
H2VA11198,"DALSIMER, ALLY",VA,11,DEMOCRATIC PARTY,House,Challenger,C,NA,NA,NA,NA,NA,NA,NA
H2MO03183,"DALY, ANDREW",MO,3,DEMOCRATIC PARTY,House,Challenger,N,NA,Andrew_Daly_(Missouri),NA,andrewdalymo3,NA,NA,NA
H2CA10194,"DALY, JOLENE",CA,5,REPUBLICAN PARTY,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA
H2AZ04184,"DANIEL, MATTHEW CHARLES",AZ,4,DEMOCRATIC PARTY,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA
H2CA07133,"DANIELS, BRET",CA,6,REPUBLICAN PARTY,House,Challenger,P,NA,Bret_Daniels,NA,NA,NA,NA,NA
H2MO01203,"DANIELS, MICHAEL",MO,1,DEMOCRATIC PARTY,House,Challenger,C,NA,Michael_Daniels_(Missouri),NA,danielsforusrep,NA,NA,NA
H2NJ04249,"DANIELS, PAMELA RENEE MS",NJ,4,INDEPENDENT,House,Challenger,N,NA,Pam_Daniels,NA,pamrdaniels,NA,NA,NA
H2PA10124,"DANIELS, SHAMAINE MS",PA,10,DEMOCRATIC PARTY,House,Challenger,N,NA,Shamaine_Daniels,NA,shamainedaniels,0.8592826474692021,NA,NA
H0PA08197,"DANIELS, TEDDY",PA,8,REPUBLICAN PARTY,House,Challenger,C,NA,NA,NA,NA,NA,NA,NA
H2WA05097,"DANIMUS, ANN MARIE",WA,5,DEMOCRATIC PARTY,House,Challenger,N,NA,Ann_Marie_Danimus,NA,NA,NA,NA,NA
H2TX14198,"DANTE, RUBEN LANDON",TX,14,REPUBLICAN PARTY,House,Challenger,N,NA,Ruben_Landon_Dante,NA,rubenldante,NA,NA,NA
H2LA05282,"DANTZLER, OSCAR ""OMAR""",LA,5,DEMOCRATIC PARTY,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA
H2MI13337,"DARDZINSKI, CHRISTOPHER",MI,13,OTHER,House,Challenger,N,NA,Christopher_Dardzinski,NA,NA,NA,NA,NA
H2IL08187,"DARGIS, CHRISTOPHER BRYANT",IL,8,REPUBLICAN PARTY,House,Challenger,P,NA,NA,NA,NA,NA,NA,NA
H2LA01109,"DARLING, KATIE DARLING",LA,1,DEMOCRATIC PARTY,House,Challenger,P,NA,Katie_Darling,NA,katie4louisiana,0.9016005072902546,NA,NA
H2OH02135,"DARNOWSKY, ALAN",OH,2,DEMOCRATIC PARTY,House,Challenger,C,NA,Alan_Darnowsky,NA,darnowskyalan,NA,NA,NA
H2NY08187,"DASHEVSKY, YURI MR",NY,8,REPUBLICAN PARTY,House,Challenger,P,NA,Yuri_Dashevsky,NA,djueat,0.765694403923286,NA,NA
H2NY08187,"DASHEVSKY, YURI MR",NY,8,REPUBLICAN PARTY,House,Challenger,P,NA,Yuri_Dashevsky,NA,yura4us,0.765694403923286,NA,NA
H2TX01138,"DASS, GAVIN",TX,1,DEMOCRATIC PARTY,House,Open seat,N,NA,Gavin_Dass,NA,gavin4congress,NA,NA,NA
H2AR01139,"DAUGHERTY, ROGER B",AR,1,INDEPENDENT,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA
H2NC04200,"DAUGHTRY, KELLY",NC,13,REPUBLICAN PARTY,House,Open seat,C,NA,Kelly_Daughtry,NA,kellydaughtrync,NA,NA,NA
H2NY17170,"DAVID, SHOSHANA",NY,17,REPUBLICAN PARTY,House,Challenger,N,NA,Shoshana_David,NA,NA,NA,NA,NA
H8KS03155,"DAVIDS, SHARICE",KS,3,DEMOCRATIC PARTY,House,Incumbent,C,D000629,Sharice_Davids,412780,repdavids,0.9030229075248801,0.253,0.4520581973576414
H8KS03155,"DAVIDS, SHARICE",KS,3,DEMOCRATIC PARTY,House,Incumbent,C,D000629,Sharice_Davids,412780,sharicedavids,0.9030229075248801,0.253,0.4520581973576414
H6OH08315,"DAVIDSON, WARREN",OH,8,REPUBLICAN PARTY,House,Incumbent,C,D000626,Warren_Davidson,412675,warrendavidson,0.883072025969996,0.665,0.3659601593383677
H6OH08315,"DAVIDSON, WARREN",OH,8,REPUBLICAN PARTY,House,Incumbent,C,D000626,Warren_Davidson,412675,vote_davidson,0.883072025969996,0.665,0.3659601593383677
H2IL01257,"DAVILO, MITCHEL",IL,1,OTHER,House,Open seat,N,NA,NA,NA,NA,NA,NA,NA
H2TX04108,"DAVIS II, EARL WILLIAM",TX,4,DEMOCRATIC PARTY,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA
H2FL04179,"DAVIS, ALAN MICHAEL",FL,4,REPUBLICAN PARTY,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA
H2GA11248,"DAVIS, ANGELA GRACE",GA,11,INDEPENDENT,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA
H2FL06190,"DAVIS, CHARLES EDWARD",FL,6,REPUBLICAN PARTY,House,Challenger,N,NA,Charles_Davis_(Florida),NA,NA,NA,NA,NA
H2MN05166,"DAVIS, CICELY",MN,5,REPUBLICAN PARTY,House,Challenger,P,NA,Cicely_Davis,NA,cicelydavismn,0.895247024557192,NA,NA
H4IL07037,"DAVIS, DANNY K. MR.",IL,7,DEMOCRATIC PARTY,House,Incumbent,N,D000096,Danny_K._Davis,400093,dannykdavis7th,0.8642279545221436,0.486,0.7818015309097543
H4IL07037,"DAVIS, DANNY K. MR.",IL,7,DEMOCRATIC PARTY,House,Incumbent,N,D000096,Danny_K._Davis,400093,repdannydavis,0.8642279545221436,0.486,0.7818015309097543
H2NC02287,"DAVIS, DON",NC,1,DEMOCRATIC PARTY,House,Incumbent,N,D000230,Donald_Davis,456912,dondavisnc,0.8971920040371657,0.293,0.32902065332434915
H8CA23137,"DAVIS, JAMES",CA,20,REPUBLICAN PARTY,House,Challenger,N,NA,James_Davis_(California),NA,NA,NA,NA,NA
H2FL13295,"DAVIS, JAMES MR PA-C",FL,13,REPUBLICAN PARTY,House,Open seat,N,NA,NA,NA,NA,NA,NA,NA
H0NC11175,"DAVIS, MORRIS D. COL.",NC,11,DEMOCRATIC PARTY,House,Challenger,C,NA,NA,NA,NA,NA,NA,NA
H2TX32141,"DAVIS, NATHAN",TX,32,REPUBLICAN PARTY,House,Challenger,P,NA,Nathan_Davis_(Texas),NA,nathandavistx,NA,NA,NA
H2IL13120,"DAVIS, RODNEY L",IL,15,REPUBLICAN PARTY,House,Incumbent,P,D000619,Rodney_Davis_(Illinois),412536,electrodney,0.8828193787086138,NA,0.40137893474688346
H2IL13120,"DAVIS, RODNEY L",IL,15,REPUBLICAN PARTY,House,Incumbent,P,D000619,Rodney_Davis_(Illinois),412536,rodneydavis,0.8828193787086138,NA,0.40137893474688346
H2MD07094,"DAVIS, TASHI",MD,7,DEMOCRATIC PARTY,House,Challenger,N,NA,Tashi_Davis,NA,tashi_davis,0.750417910600208,NA,NA
H2MD07094,"DAVIS, TASHI",MD,7,DEMOCRATIC PARTY,House,Challenger,N,NA,Tashi_Davis,NA,iamtashidavis,0.750417910600208,NA,NA
H2GA14077,"DAVIS, WENDY",GA,14,DEMOCRATIC PARTY,House,Challenger,C,NA,Wendy_Davis_(Georgia),NA,wendy4rome,NA,NA,NA
H2AZ09183,"DAVISON, JERONE",AZ,4,REPUBLICAN PARTY,House,Challenger,N,NA,Jerone_Davison,NA,pastorjeronetv,NA,NA,NA
H2SC07199,"DAVISON, JUSTIN KEITH",SC,7,REPUBLICAN PARTY,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA
H2IN09266,"DAVISSON, J. MICHAEL",IN,9,REPUBLICAN PARTY,House,Open seat,C,NA,J._Michael_Davisson,NA,jdavissonin,NA,NA,NA
H2CO02205,"DAWSON, MARSHALL",CO,2,REPUBLICAN PARTY,House,Challenger,P,NA,Marshall_Dawson,NA,NA,NA,NA,NA
H2TX32182,"DAY, DARRELL",TX,32,REPUBLICAN PARTY,House,Challenger,P,NA,Darrell_Day,NA,NA,NA,NA,NA
H8IN04231,"DAY, ROGER",IN,4,DEMOCRATIC PARTY,House,Challenger,N,NA,Roger_Day,NA,NA,NA,NA,NA
H2IN04184,"DAY, ROGER D MR",IN,4,DEMOCRATIC PARTY,House,Challenger,N,NA,Roger_Day,NA,NA,NA,NA,NA
H2GA11230,"DAZA-FERNANDEZ, ANTONIO MIGUEL",GA,11,DEMOCRATIC PARTY,House,Challenger,C,NA,NA,NA,NA,NA,NA,NA
H2NY10282,"DE BLASIO, BILL",NY,10,DEMOCRATIC PARTY,House,Challenger,P,NA,Bill_de_Blasio,NA,billdeblasio,0.887157637794044,NA,NA
H2CA51214,"DE GANNA, BENJAMIN MR",CA,51,DEMOCRATIC PARTY,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA
H2NJ05311,"DE GREGORIO, NICHOLAS",NJ,5,REPUBLICAN PARTY,House,Challenger,P,NA,Nick_De_Gregorio,NA,nickdgnj,NA,NA,NA
H2NY14151,"DE JESUS-CONIGLIO, PURA",NY,14,INDEPENDENT,House,Challenger,C,NA,NA,NA,NA,NA,NA,NA
H2RI02168,"DE LA CRUZ, JESSICA",RI,2,REPUBLICAN PARTY,House,Open seat,P,NA,NA,NA,NA,NA,NA,NA
H0TX15124,"DE LA CRUZ, MONICA",TX,15,REPUBLICAN PARTY,House,Incumbent,C,D000594,Monica_De_La_Cruz,456943,monica4congress,0.9180343699538887,0.534,0.1386336808877574
H0TX15124,"DE LA CRUZ, MONICA",TX,15,REPUBLICAN PARTY,House,Incumbent,C,D000594,Monica_De_La_Cruz,456943,repmonicadlc,0.9180343699538887,0.534,0.1386336808877574
H2CA31166,"DE LUCA, ROCCO",CA,31,DEMOCRATIC PARTY,House,Challenger,N,NA,Rocco_Anthony_De_Luca,NA,NA,NA,NA,NA
H2MN01256,"DEAL-BARTELL, CANDICE ELAINE",MN,1,DEMOCRATIC-FARMER-LABOR,House,Open seat,N,NA,NA,NA,NA,NA,NA,NA
H2NC11171,"DEAN, KATIE",NC,11,DEMOCRATIC PARTY,House,Challenger,P,NA,Katie_Dean,NA,electkatiedean,0.8967709587072323,NA,NA
H8PA04116,"DEAN, MADELEINE",PA,4,DEMOCRATIC PARTY,House,Incumbent,C,D000631,Madeleine_Dean,412809,madeleinedean,0.9425571189865172,0.45,0.6432230788293709
H8PA04116,"DEAN, MADELEINE",PA,4,DEMOCRATIC PARTY,House,Incumbent,C,D000631,Madeleine_Dean,412809,repdean,0.9425571189865172,0.45,0.6432230788293709
H2NJ01146,"DEANGELO, ELAINE LOUISE",NJ,1,REPUBLICAN PARTY,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA
H0CA52083,"DEBELLO, JAMES",CA,52,REPUBLICAN PARTY,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA
H8NY11097,"DECILLIS, ALFRED MICHAEL",NY,11,DEMOCRATIC PARTY,House,Challenger,C,NA,NA,NA,NA,NA,NA,NA
H2OH19204,"DECK, BETH A. MRS.",OH,19,REPUBLICAN PARTY,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA
H2IL13179,"DEERING, REGAN",IL,13,REPUBLICAN PARTY,House,Challenger,P,NA,Regan_Deering,NA,regan4congress,0.9199513458439237,NA,NA
H6OR04047,"DEFAZIO, PETER A",OR,4,DEMOCRATIC PARTY,House,Incumbent,P,D000191,NA,400100,reppeterdefazio,0.8893771499216662,NA,0.5494593130822953
H6CO01141,"DEGETTE, DIANA L",CO,1,DEMOCRATIC PARTY,House,Incumbent,C,D000197,Diana_DeGette,400101,degette5280,0.9041318336801174,0.431,0.6487693008441746
H6CO01141,"DEGETTE, DIANA L",CO,1,DEMOCRATIC PARTY,House,Incumbent,C,D000197,Diana_DeGette,400101,repdianadegette,0.9041318336801174,0.431,0.6487693008441746
H2FL20225,"DEGRAMMONT, VIC",FL,20,REPUBLICAN PARTY,House,Challenger,P,NA,NA,NA,NA,NA,NA,NA
H2NJ11186,"DEGROOT, PAUL",NJ,11,REPUBLICAN PARTY,House,Challenger,P,NA,Paul_DeGroot,NA,degrootcongress,NA,NA,NA
H2AZ04200,"DEHART, VAUGHAN BRANDON BRENDAN",AZ,4,REPUBLICAN PARTY,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA
H6CA14064,"DEHN, JOSEPH W III",CA,17,LIBERTARIAN PARTY,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA
H8CA20091,"DEITCH, DOUGLAS",CA,19,DEMOCRATIC PARTY,House,Challenger,N,NA,Douglas_Deitch,NA,douglasdeitch,0.8859573603928268,NA,NA
H2TX38098,"DEJEAN, JOEL F. MR.",TX,38,INDEPENDENT,House,Open seat,P,NA,Joel_Dejean,NA,votejoeldejean,NA,NA,NA
H2CA12224,"DEL CASTELLO, EVE",CA,12,REPUBLICAN PARTY,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA
H2NJ08281,"DELANEY, DAN MR",NJ,8,LIBERTARIAN PARTY,House,Open seat,N,NA,Dan_Delaney,NA,danforcongress,NA,NA,NA
H0CT03072,"DELAURO, ROSA L",CT,3,DEMOCRATIC PARTY,House,Incumbent,C,D000216,Rosa_DeLauro,400103,rosa_delauro,0.9241149695717268,0.415,0.6469354763061179
H0CT03072,"DELAURO, ROSA L",CT,3,DEMOCRATIC PARTY,House,Incumbent,C,D000216,Rosa_DeLauro,400103,rosadelauro,0.9241149695717268,0.415,0.6469354763061179
H0WA08046,"DELBENE, SUZAN K",WA,1,DEMOCRATIC PARTY,House,Incumbent,C,D000617,Suzan_DelBene,412505,repdelbene,0.8977346532164129,0.287,0.5548432506836839
H0WA08046,"DELBENE, SUZAN K",WA,1,DEMOCRATIC PARTY,House,Incumbent,C,D000617,Suzan_DelBene,412505,suzandelbene,0.8977346532164129,0.287,0.5548432506836839
H8NY19181,"DELGADO, ANTONIO",NY,19,DEMOCRATIC PARTY,House,Incumbent,C,D000630,NA,412805,delgadoforny,0.9506872366784253,NA,0.18696917028530702
H2NY16065,"DELICES, PATRICK",NY,16,REPUBLICAN PARTY,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA
H6OR03163,"DELK, DAVID",OR,3,PACIFIC GREEN,House,Challenger,N,NA,David_Delk_(Oregon),NA,NA,NA,NA,NA
H8NY23175,"DELLA PIA, MAX",NY,23,DEMOCRATIC PARTY,House,Open seat,P,NA,Max_Della_Pia,NA,dellapiaforny23,0.7333859682638393,NA,NA
H2CA03132,"DELLE, PETER J. MR",CA,3,DEMOCRATIC PARTY,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA
H2PA07096,"DELLICKER, KEVIN",PA,7,REPUBLICAN PARTY,House,Challenger,P,NA,Kevin_Dellicker,NA,kevindellicker,NA,NA,NA
H2PA17103,"DELUZIO, CHRISTOPHER",PA,17,DEMOCRATIC PARTY,House,Incumbent,C,D000530,Christopher_Deluzio,456936,repdeluzio,0.899488024452276,0.616,0.3962502462664892
H2PA17103,"DELUZIO, CHRISTOPHER",PA,17,DEMOCRATIC PARTY,House,Incumbent,C,D000530,Christopher_Deluzio,456936,chrisforpa,0.899488024452276,0.616,0.3962502462664892
H2AZ02402,"DELUZIO, MARK",AZ,2,REPUBLICAN PARTY,House,Open seat,P,NA,Mark_DeLuzio,NA,deluzio4az02,0.9033321037998299,NA,NA
H2PA17178,"DEMARCO, SAMUEL III",PA,17,REPUBLICAN PARTY,House,Open seat,C,NA,NA,NA,NA,NA,NA,NA
H2UT02449,"DEMILLE, THOMAS JAMES",UT,2,INDEPENDENT AMERICAN PARTY,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA
H2FL08063,"DEMINGS, VALDEZ 'VAL'",FL,10,DEMOCRATIC PARTY,House,Incumbent,P,D000627,NA,412696,NA,NA,NA,0.5246911109356294
H2CO07212,"DEMPSEY, BRAD",CO,7,REPUBLICAN PARTY,House,Open seat,P,NA,NA,NA,NA,NA,NA,NA
H2CT03110,"DENARDIS, LESLEY",CT,3,REPUBLICAN PARTY,House,Challenger,C,NA,Lesley_DeNardis,NA,lesleyforct,NA,NA,NA
H0CA19173,"DENHAM, JEFF",CA,10,REPUBLICAN PARTY,House,Challenger,N,D000612,NA,412403,NA,NA,NA,0.3676920581770615
H2CA12174,"DENNIS, JOHN MR.",CA,11,REPUBLICAN PARTY,House,Challenger,P,NA,John_Dennis_(California),NA,realjohndennis,0.9186475592312056,NA,NA
H2MO08083,"DENNISON, JEREMY TODD",MO,8,REPUBLICAN PARTY,House,Challenger,C,NA,NA,NA,NA,NA,NA,NA
H2FL11141,"DENO, AL",FL,11,REPUBLICAN PARTY,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA
H2MI11232,"DENOTTER, MATTHEW",MI,11,REPUBLICAN PARTY,House,Challenger,P,NA,Matthew_DenOtter,NA,denotterformi,NA,NA,NA
H2MD02327,"DENT, MARQUES MR.",MD,2,DEMOCRATIC PARTY,House,Challenger,P,NA,Marques_Dent,NA,NA,NA,NA,NA
