"job_id","job_title","location","salary_currency","salary_min","salary_max","website","highest_ed","years_exp","continent","country","skills"
"41757","computer vision developer rd","India","USD",55000,102000,"ai-jobs.net",NA,NA,"Asia","India","Autonomous Driving, C++, Caffe, Classification, Computer Science, Computer Vision, CUDA, Deep Learning, Engineering, GPU, HPC, Industrial, Keras, MXNet, OpenCV, Open Source, Prototyping, Python, PyTorch, R, R&D, TensorFlow, Programming, C, Neural network, Theano, Problem solving, Communication"
"41770","data analyst","South Africa","USD",42000,60000,"ai-jobs.net",NA,NA,"Africa","South Africa","Agile, Business Intelligence, Data analysis, Data management, Excel, Market research, MS SQL, Power BI, Privacy, Qlik, QlikView, Research, SAS, SQL, SSIS, .NET, Teradata, Automation"
"41747","data scientist fmdiv","Germany","USD",129000,185000,"ai-jobs.net","phd",5,"Europe","Germany","Agile, Business Intelligence, Classification, Clustering, Data Mining, Deep Learning, Machine Learning, Mathematics, MLOps, PhD, Physics, Python, R, Spark, SQL, Data science, Collaboration, Statistics"
"41744","insight analyst experimentation  month ftc","United Kingdom","USD",56000,105000,"ai-jobs.net",NA,1,"Europe","United Kingdom","A/B testing, Python, R, SQL, Statistics, Creativity, Testing, Curiosity, Google Analytics, Communication"
"41742","senior data engineer","Israel","USD",115000,180000,"ai-jobs.net","phd",5,"Asia","Israel","Architecture, BigQuery, Elasticsearch, Engineering, ETL, Machine Learning, MongoDB, MS SQL, MySQL, NoSQL, Oracle, Python, RDBMS, Research, Data engineering, Data science, Spark"
"41748","consultante senior data science bureau de nantes","France","USD",62000,115000,"ai-jobs.net",NA,NA,"Europe","France","Big Data, Consulting, Consulting firm, Linux, Machine Learning, MATLAB, Perl, Python, R, Collaboration, Data science, SAS, js, C++, Unix"
"41766","senior devops engineer big data analytics cloud infrastructure","Ireland","USD",62000,115000,"ai-jobs.net","master",7,"Europe","Ireland","Ansible, APIs, AWS, Azure, Big Data, CI/CD, Computer Science, Data Analytics, Data governance, DevOps, Docker, Hadoop, HBase, HDFS, Kubernetes, Machine Learning, Python, Security, Spark, Streaming, Curiosity, Automation, Terraform, Communication, Collaboration"
"41801","data analyst allegro pay","Poland","USD",92000,130000,"ai-jobs.net",NA,2,"Europe","Poland","Airflow, Banking, Consulting, Dataflow, Data visualization, E-commerce, FinTech, Git, Machine Learning, Python, Snowflake, SQL, Tableau, .NET"
"41741","staff data engineer","India","USD",49000,92000,"ai-jobs.net","phd",10,"Asia","India","Architecture, Data visualization, PhD, Python, Scala, Collaboration, Testing, Open Source"
"41787","senior data engineer big data refe","Slovakia","USD",115000,180000,"ai-jobs.net",NA,NA,"Europe","Slovakia","Agile, Architecture, AWS, Big Data, Data Analytics, Data governance, Data pipelines, DB2, Engineering, Flink, Git, Informatica, Jira, Kafka, Linux, Microservices, Perl, Pipelines, Python, Scala, Scrum, Security, Snowflake, Spark, SQL, Streaming, Communication, Collaboration, Unix, Automation, Data engineering, Programming, Data integration, Testing"
"41738","data science subject matter expert","Australia","USD",55000,102000,"ai-jobs.net",NA,15,"Oceania","Australia","Azure, Banking, Big Data, Computer Vision, Conversational AI, Data visualization, Deep Learning, GCP, GitHub, Hadoop, Jupyter, Keras, Machine Learning, NLP, NLTK, OLAP, OpenCV, Power BI, Python, Qlik, R, SAS, Scikit-learn, SQL, Statistics, Tableau, Data science, Optimization, Testing, Problem solving, Machine learning algorithms, Programming, SPSS"
"41793","senior project lead clinical data management","United States","USD",69000,128000,"ai-jobs.net","bachelor",10,"Americas","United States","Biology, Computer Science, Data management, Data strategy, Economics, Mathematics, Leadership, Statistics"
"41789","data science and analysis","United States","USD",69000,128000,"ai-jobs.net","master",5,"Americas","United States","Agile, Architecture, Business Intelligence, Data analysis, Data management, Data visualization, EDA, Kanban, Power BI, Python, R, Research, Scrum, Security, SQL, Tableau, Collaboration, Testing, Programming, Leadership"
"41752","consultante data science bureau de marseille","France","USD",39000,73000,"ai-jobs.net",NA,NA,"Europe","France","Agile, Architecture, Big Data, Consulting, Data management, Linux, Machine Learning, MATLAB, Perl, Python, R, Data visualization, Data science, SAS, js, C++, Unix"
"41673","machine learning specialist","Malta","USD",62000,115000,"ai-jobs.net","phd",5,"Europe","Malta","Agile, AWS, Azure, Big Data, CI/CD, Data visualization, DevOps, Docker, Elasticsearch, Engineering, GCP, GitLab, Grafana, HDFS, Kafka, Keras, Kibana, Kubeflow, Kubernetes, Logstash, Machine Learning, MLFlow, ML models, NoSQL, Pipelines, Python, PyTorch, R, SageMaker, Spark, Splunk, SQL, TensorFlow, Collaboration, Testing, Automation, Cloud computing, Scripting, Communication, Data storage"
"41665","machine learning engineer intern","United States",NA,NA,NA,"ai-jobs.net",NA,NA,"Americas","United States","Architecture, Computer Vision, CUDA, Deep Learning, Machine Learning, OpenCV, PyTorch, TensorFlow, TensorRT, Optimization, Machine learning algorithms, Collaboration, Testing"
"41715","data engineer","Indonesia","USD",115000,180000,"ai-jobs.net","bachelor",NA,"Asia","Indonesia","Agile, Architecture, AWS, Big Data, Business Analytics, Computer Science, Data warehouse, E-commerce, Engineering, ETL, Hadoop, Kafka, Mathematics, Python, Spark, SQL, Collaboration, Statistics, Programming"
"41663","senior analyst aml operations  month contract","Canada","USD",69000,128000,"ai-jobs.net",NA,2,"Americas","Canada","Data analysis, Research, Critical thinking, Collaboration, Communication"
"41733","ai scientist internship","United Kingdom",NA,NA,NA,"ai-jobs.net",NA,NA,"Europe","United Kingdom","Architecture, Biology, Chemistry, Computer Science, Deep Learning, Drug discovery, Engineering, Machine Learning, ML models, NLP, NumPy, Pandas, Privacy, Python, PyTorch, Research, Programming, Scikit-learn, Collaboration"
"41736","staff data scientist ml order risk remote us or canada","United States","USD",129000,185000,"ai-jobs.net",NA,NA,"Americas","United States","Architecture, E-commerce, Engineering, ETL, Excel, KPIs, Machine Learning, Pipelines, Python, Spark, SQL, Statistics, Leadership, Data science, Problem solving, Curiosity, Streaming"
"41720","senior data engineer","India","USD",115000,180000,"ai-jobs.net",NA,4,"Asia","India","Agile, APIs, AWS, CI/CD, Data pipelines, Data quality, Data warehouse, Engineering, ETL, Git, Pipelines, Python, API, Data processing, Data modeling, Data integration, Data engineering, SQL"
"41746","power bi developer  month ftc","United Kingdom","USD",39000,73000,"ai-jobs.net",NA,NA,"Europe","United Kingdom","Finance, Power BI, Research, SQL"
"41761","senior cloud data engineer mwd","Germany","USD",62000,115000,"ai-jobs.net",NA,NA,"Europe","Germany","AWS, Data pipelines, Data warehouse, DevOps, Docker, E-commerce, ELT, Engineering, ETL, Kubernetes, Machine Learning, Microservices, Pipelines, Data engineering, Data science, Snowflake"
"41750","consultante senior data science","France","USD",62000,115000,"ai-jobs.net",NA,NA,"Europe","France","Azure, Big Data, CI/CD, Consulting, GCP, Google Cloud, JavaScript, Linux, Machine Learning, MATLAB, Pipelines, Python, R, SAS, Spark, Collaboration, Data science, C++, Unix, SQL"
"41780","senior data engineer",NA,"USD",115000,180000,"ai-jobs.net",NA,NA,NA,NA,"Airflow, Distributed Systems, Elasticsearch, Flink, Kafka, Kubernetes, Mathematics, Pulsar, Security, Statistics, Streaming, Data security, Collaboration"
"41706","senior data engineer","Israel","USD",115000,180000,"ai-jobs.net","bachelor",NA,"Asia","Israel","Airflow, Big Data, BigQuery, Computer Science, Data pipelines, Data warehouse, DevOps, Distributed Systems, Docker, Economics, Engineering, GCP, Golang, Kafka, MLOps, MongoDB, Pipelines, Python, R, R&D, Redshift, Scala, Snowflake, Streaming, Unstructured data, Data engineering, Data analysis"
"41703","senior data engineer us remote only","United States","USD",115000,180000,"ai-jobs.net","master",NA,"Americas","United States","Agile, APIs, Architecture, Computer Science, ETL, Healthcare technology, JavaScript, JSON, Linux, PostgreSQL, Python, RDBMS, Scrum, Shell scripting, SQL, Testing, Data science, Data integration, C, XML, Collaboration, Data modeling, Optimization, Scripting, Communication, Problem solving"
"41690","data scientist mfd","Germany","USD",129000,185000,"ai-jobs.net",NA,2,"Europe","Germany","AWS, Azure, Computer Science, E-commerce, Engineering, Kafka, Machine Learning, Mathematics, Power BI, PySpark, Python, SQL, Statistics, Google Analytics, Teamwork, Collaboration, Data science, Data engineering, Machine learning algorithms, XGBoost"
"41760","es google data engineer","Spain","USD",115000,180000,"ai-jobs.net",NA,NA,"Europe","Spain","AWS, BigQuery, Databricks, Git, .NET, Power BI, Python, Qlik, Snowflake, SQL, Tableau, Data visualization, Terraform"
"41737","senior data scientist nlp","Israel","USD",129000,185000,"ai-jobs.net","phd",3,"Asia","Israel","Computer Science, Deep Learning, Engineering, Machine Learning, Mathematics, Model training, NLP, PhD, Physics, Pipelines, Python, PyTorch, Research, Statistical modeling, Statistics, Data science, Collaboration, Machine learning algorithms, Data preprocessing, TensorFlow, Data visualization, Problem solving, Curiosity"
"41716","data engineer ab","India","USD",115000,180000,"ai-jobs.net","master",10,"Asia","India","Azure, Blockchain, Computer Science, Databricks, Excel, Hadoop, Kafka, Mathematics, MongoDB, PySpark, Python, RDBMS, Scala, Spark, SQL, Statistics, Problem solving, Streaming"
"41713","senior big data engineer mf","Spain","USD",30000,60000,"ai-jobs.net",NA,2,"Europe","Spain","Agile, Ansible, Big Data, Computer Science, Distributed Systems, Docker, Engineering, Flink, Hadoop, Kafka, Kubernetes, Microservices, Privacy, Spark, Streaming, Terraform, Data processing, Open Source, Data engineering, Testing, Programming"
"41678","decision scientist","United States","USD",142000,204000,"ai-jobs.net","master",3,"Americas","United States","AWS, Banking, Big Data, Blockchain, Computer Science, Crypto, Data analysis, Economics, Engineering, GCP, Looker, Machine Learning, Mathematics, MySQL, NLP, NumPy, Pandas, Python, Scikit-learn, Snowflake, SQL, Statistical modeling, Statistics, Tableau, Collaboration, XGBoost, Data driven decision making, Scripting, C, Open Source"
"41725","senior software engineer data and storage","Canada","USD",69000,128000,"ai-jobs.net",NA,NA,"Americas","Canada","Architecture, Engineering, Kafka, Microservices, Privacy, Python, React, Collaboration, Streaming, Communication, Leadership"
"41691","data scientist","Italy","USD",129000,185000,"ai-jobs.net","phd",5,"Europe","Italy","Agile, AWS, Big Data, Classification, Clustering, Computer Science, Data analysis, Databricks, Data Mining, Deep Learning, Engineering, GCP, Google Cloud, Machine Learning, Mathematics, Microservices, MLFlow, ML models, MLOps, NLP, NLTK, PhD, Physics, Pipelines, Python, PyTorch, Recommender systems, Scikit-learn, Scrum, Spark, Statistics, TensorFlow, Testing, Programming, Collaboration, Hypothesis testing, Transformers, Natural Language Processing, Data visualization, Teamwork, Curiosity"
"41638","etl bi developer g","India","USD",55000,102000,"ai-jobs.net","master",8,"Asia","India","Azure, Blockchain, Computer Science, Databricks, ETL, Excel, Mathematics, Power BI, SQL, SSIS, Communication, .NET, Programming, js, Statistics"
"41639","etl developerbi analyst bn","Poland","USD",48000,78000,"ai-jobs.net",NA,NA,"Europe","Poland","Azure, Data warehouse, ELT, ETL, SQL"
"41648","senior data analyst user trust","India","USD",92000,130000,"ai-jobs.net","master",3,"Asia","India","Computer Science, Data pipelines, Data visualization, Engineering, Mathematics, Pipelines, Python, R, SQL, Problem solving, Scripting, Storytelling, Data analysis, Statistics"
"41696","c senior data scientist ns fri  mar","Netherlands","USD",129000,185000,"ai-jobs.net","master",4,"Europe","Netherlands","Computer Science, Data Analytics, Jupyter, KNIME, Machine Learning, ML models, NLP, Python, Security, Statistics, Data science, Data processing, Data visualization, Data integration, Programming, TensorFlow"
"41709","data engineer","Sweden","USD",115000,180000,"ai-jobs.net",NA,NA,"Europe","Sweden","Agile, Airflow, AWS, Azure, BigQuery, CI/CD, Data warehouse, Engineering, ETL, GCP, Git, Kafka, Kubernetes, Machine Learning, Pipelines, Python, Redshift, Scala, Spark, Communication, Programming, Problem solving, Collaboration, Streaming"
"41672","machine learning engineer cv","United States","USD",106000,128000,"ai-jobs.net",NA,NA,"Americas","United States","Computer Vision, Consulting, Deep Learning, Machine Learning, ML models, Pipelines, Python, Streaming, Testing, Data collection, Programming, C, C++, Communication"
"41729","event data management design quality assurance","United States","USD",56000,105000,"ai-jobs.net",NA,NA,"Americas","United States","Content creation, Data management, Excel, Leadership, Communication, SharePoint, Microsoft Office"
"41700","data specialist","United States","USD",70000,148000,"ai-jobs.net",NA,2,"Americas","United States","AWS, Computer Science, Docker, Engineering, ETL, GCP, Golang, Kubernetes, Mathematics, NumPy, Pandas, Python, Collaboration, Leadership, Data collection, Scikit-learn"
"41749","consultante senior data science bureau de marseille","France","USD",62000,115000,"ai-jobs.net",NA,NA,"Europe","France","Architecture, Big Data, Consulting, Consulting firm, Data management, Linux, Machine Learning, MATLAB, Perl, Python, R, Data visualization, Collaboration, Data science, SAS, js, C++, Unix"
"41764","data engineer refq","Slovakia","USD",61000,135000,"ai-jobs.net","bachelor",NA,"Europe","Slovakia","Architecture, AWS, Azure, Big Data, Data Analytics, Data Warehousing, GCP, Google Cloud, Kafka, Machine Learning, NoSQL, Python, PyTorch, R, Spark, SQL, Streaming, Communication, Data processing, Data visualization, Programming, Scripting, Collaboration, TensorFlow"
